14;1074978002;195.70.128.222;44a9ee3fb35d37ca22a60a7b326f069f;/;http://www.caramba.cz/page.php?PgID=3
14;1074978165;160.218.40.22;6ac288aa66a004cc20d805c54fd2337a;/;http://dir.seznam.cz/Nakupovani_na_internetu/Prodejci_spotrebni_elektroniky_a_elektrotechniky/Bila_technika/index.html
11;1074978171;212.65.233.66;c284d6569986abbf5461fc545756cc9c;/ls/index.php?&id=13&view=2,3,4,5,8&filtr=23;http://www.shop2.cz/ls/?id=13
14;1074978169;212.20.99.250;90d9f02bcb7b46e493556ebaccc77dd1;/dt/?c=4915;http://www.shop4.cz/ct/?c=163
14;1074978173;212.20.118.221;4aa7add5f72f127ed9bfe3e70dcd5871;/ls/?&id=61&view=1,2,3,5,7,8&p_3=nerez&p_6=4&p_6_==&p_7=nerez&pozice=20;http://www.shop4.cz/ls/?&p_3=nerez&p_6=4&p_6_==&p_7=nerez&id=61&view=1%2C2%2C3%2C5%2C7%2C8&&aktul=0
11;1074978176;62.245.80.135;d7fdb4c296bfb18bae0885b45f4d2675;/znacka/?c=8;http://www.shop2.cz/dt/?c=10228
14;1074978177;195.39.7.103;1e1539f9bc46f1e41e6f75e770355b94;/dt/?c=8180;http://www.shop4.cz/ls/?&id=108&view=1,2,4,5,7
16;1074978169;160.218.14.8;541b0b1fda189970b7e827be9752cc2d;/dt/?c=15895;http://www.shop6.cz/
14;1074978179;212.90.225.157;e6c1d9f7df1cdac1f47222b4642f5437;/findp/preber3.php;http://www.shop4.cz/findp/?&id=46&view=1,2,3,6,4,16,5,12&p_6=A&p_14=1&p_14_=<&p_9=1&p_9_=<&p_26=39&p_26_=<&p_5=95&p_5_=<&p_19=16&p_19_=>&filtr=29,36
14;1074978179;212.90.225.157;e6c1d9f7df1cdac1f47222b4642f5437;/findp/preber3.php;http://www.shop4.cz/findp/?&id=46&view=1,2,3,6,4,16,5,12&p_6=A&p_14=1&p_14_=<&p_9=1&p_9_=<&p_26=39&p_26_=<&p_5=95&p_5_=<&p_19=16&p_19_=>&filtr=29,36
14;1074978173;212.90.236.35;c9490db41f7b5603067f1afe0d7445ed;/ls/?filtr=43&id=46&sort=&view=1,2,3,6,4,16,5,12;http://www.shop4.cz/ls/?filtr=&id=46&sort=&view=1,2,3,6,4,16,5,12
14;1074978179;62.245.72.104;0ccd4fa2db7222daca9cf6433bbf0530;/ls/?id=51;http://www.shop4.cz/dt/?c=11782
11;1074978180;212.65.233.66;c284d6569986abbf5461fc545756cc9c;/ls/?id=13;http://www.shop2.cz/ls/index.php?&id=12&view=2,3,4,5,8&filtr=23
14;1074978179;194.228.136.151;bc3f2fce4a48742c658108b0d28b11bc;/dt/?c=8394;http://www.shop4.cz/znacka/?&pozice=180&c=133
14;1074978179;212.90.225.157;e6c1d9f7df1cdac1f47222b4642f5437;/findp/?id=46&akce=prep&id=46&;http://www.shop4.cz/findp/?&id=46&view=1,2,3,6,4,16,5,12&p_6=A&p_14=1&p_14_=<&p_9=1&p_9_=<&p_26=39&p_26_=<&p_5=95&p_5_=<&p_19=16&p_19_=>&filtr=29,36
17;1074978181;194.108.242.3;8a1899c1b14749c596dd8bc71859402c;/ls/index.php?&id=153&sort=_32,4&view=22,4,5,6;http://www.shop7.cz/ls/?id=153&sort=_32
14;1074978183;62.245.72.104;0ccd4fa2db7222daca9cf6433bbf0530;/ls/preber.php;http://www.shop4.cz/ls/?id=51
11;1074978183;212.65.233.66;c284d6569986abbf5461fc545756cc9c;/ls/index.php?&id=12&view=2,3,4,5,8&filtr=23;http://www.shop2.cz/ls/?&id=12&view=2,3,4,5,8&pozice=20
14;1074978183;62.245.72.104;0ccd4fa2db7222daca9cf6433bbf0530;/ls/?filtr=39&id=51&sort=&view=1,2,3,4,6,21,10;http://www.shop4.cz/ls/?id=51
11;1074978183;62.245.80.135;d7fdb4c296bfb18bae0885b45f4d2675;/dt/?c=10228;http://www.shop2.cz/ls/?id=93
16;1074978184;81.27.192.16;ff155f9f72eab5af3a45fe58b4549136;/znacka/?c=41;http://www.shop6.cz/dt/?c=15452
11;1074978187;62.245.80.135;d7fdb4c296bfb18bae0885b45f4d2675;/znacka/?c=8;http://www.shop2.cz/dt/?c=10228
14;1074978187;212.20.118.221;4aa7add5f72f127ed9bfe3e70dcd5871;/dt/?c=3267;http://www.shop4.cz/ls/?&id=61&view=1,2,3,5,7,8&p_3=nerez&p_6=4&p_6_==&p_7=nerez&pozice=20
14;1074978188;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/dt/param.php?id=27;
14;1074978188;195.39.7.103;1e1539f9bc46f1e41e6f75e770355b94;/dt/?c=7487;http://www.shop4.cz/ls/?&id=108&view=1,2,4,5,7
11;1074978188;194.228.171.173;55bbb20b867c9f65672c3353ea7c9c96;/ls/?id=13;http://www.shop2.cz/ct/?c=146
12;1074978182;160.218.40.10;c3de072e2bd95930717b3ea679c36942;/poradna/?&tema_id=17&pozice=80;http://www.shop3.cz/poradna/?&tema_id=17&pozice=60
14;1074978190;212.20.97.53;d307a1ebf40cc1a6695af0bdc0bcd940;/dt/?c=4013;http://www.shop4.cz/ls/?id=67
10;1074978194;194.228.206.134;68c8b2417db6a4c2142f3fee2fdea539;/dt/?c=15024;http://www.shop1.cz/ls/?id=3
11;1074978180;81.31.17.49;9781b86b98d6c87b408b32a154866a80;/dt/?c=9891&komentare=1;http://www.shop2.cz/dt/?c=9891
11;1074978195;193.85.243.20;79fa7285bda24d5d29ed367e79926d3f;/ls/preber.php;http://www.shop2.cz/ls/?filtr=94&id=18&sort=&view=1,2,3,8
11;1074978195;193.85.243.20;79fa7285bda24d5d29ed367e79926d3f;/ls/?filtr=94,25&id=18&sort=&view=1,2,3,8;http://www.shop2.cz/ls/?filtr=94&id=18&sort=&view=1,2,3,8
11;1074978196;194.228.171.173;55bbb20b867c9f65672c3353ea7c9c96;/dt/?c=13522;http://www.shop2.cz/ls/?id=13
11;1074978198;193.85.243.20;79fa7285bda24d5d29ed367e79926d3f;/ls/preber.php;http://www.shop2.cz/ls/?filtr=94,25&id=18&sort=&view=1,2,3,8
11;1074978198;193.85.243.20;79fa7285bda24d5d29ed367e79926d3f;/ls/?filtr=25&id=18&sort=&view=1,2,3,8;http://www.shop2.cz/ls/?filtr=94,25&id=18&sort=&view=1,2,3,8
14;1074978199;62.245.72.104;cde2ae83606839d2f9c1fb2173383460;/ls/?filtr=39&id=51&sort=&view=1,2,3,4,6,21,10;
14;1074978199;160.218.40.22;6ac288aa66a004cc20d805c54fd2337a;/ct/?c=505;http://www.shop4.cz/
16;1074978199;213.235.129.236;bc81bc075d09e1c5036371d06b14e80f;/poradna/?th=13371&ths=1;http://www.atlas.cz/search/?t=a&q=sowtware+k+telefonum+samsung
11;1074978191;213.235.136.237;24560eca52db7762b51259d14124a0f4;/ct/?c=372;http://www.shop2.cz/
14;1074978200;194.228.136.151;bc3f2fce4a48742c658108b0d28b11bc;/znacka/?&pozice=200&c=133;http://www.shop4.cz/znacka/?&pozice=180&c=133
14;1074978202;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/dt/param.php?id=29;
14;1074978201;212.20.98.211;fcee56e734f3410c0d9541fff630c9d3;/dt/?c=14612;
14;1074978204;212.90.225.157;e6c1d9f7df1cdac1f47222b4642f5437;/findp/preber3.php;http://www.shop4.cz/findp/?id=46&akce=prep&id=46&
16;1074978197;212.90.233.151;a3d2a306eefdaab873b2fa0d9d368ebf;/;
14;1074978204;212.90.225.157;e6c1d9f7df1cdac1f47222b4642f5437;/findp/?akce=6&p_6=A&id=46&&aktul=1;http://www.shop4.cz/findp/?id=46&akce=prep&id=46&
14;1074978199;212.90.236.35;c9490db41f7b5603067f1afe0d7445ed;/setp/?&id=46&view=1,2,3,6,4,16,5,12&filtr=43;http://www.shop4.cz/ls/?filtr=43&id=46&sort=&view=1,2,3,6,4,16,5,12
14;1074978206;212.20.97.53;d307a1ebf40cc1a6695af0bdc0bcd940;/ct/?c=166;http://www.shop4.cz/ct/?c=169
12;1074978206;195.113.187.189;c136e1c167265ef5301d9f07adb58fcf;/ls/preber.php;http://www.shop3.cz/ls/?filtr=&id=29&sort=&view=1,3,25,4,5
12;1074978206;195.113.187.189;c136e1c167265ef5301d9f07adb58fcf;/ls/?filtr=&id=29&sort=&view=1,3,25,4,5;http://www.shop3.cz/ls/?filtr=&id=29&sort=&view=1,3,25,4,5
15;1074978206;195.113.26.196;d90516f21657e5633addef1b1b72dbb1;/dt/?c=16021;http://www.shop5.cz/
14;1074978209;194.228.136.151;bc3f2fce4a48742c658108b0d28b11bc;/dt/?c=9118;http://www.shop4.cz/znacka/?&pozice=200&c=133
16;1074978210;81.27.192.16;ff155f9f72eab5af3a45fe58b4549136;/dt/?c=14604;http://mobil.idnes.cz/mobilni_komunikace/mobilni_telefony/abecedni_prehled_mt/sonyericsson/z600recenze031216.html
14;1074978210;212.20.118.221;4aa7add5f72f127ed9bfe3e70dcd5871;/dt/prisl.php?id=3201;
12;1074978211;195.113.187.189;c136e1c167265ef5301d9f07adb58fcf;/ls/preber.php;http://www.shop3.cz/ls/?filtr=&id=29&sort=&view=1,3,25,4,5
14;1074978210;212.20.97.53;d307a1ebf40cc1a6695af0bdc0bcd940;/ls/?id=57;http://www.shop4.cz/ct/?c=166
12;1074978211;195.113.187.189;c136e1c167265ef5301d9f07adb58fcf;/ls/?filtr=26&id=29&sort=&view=1,3,25,4,5;http://www.shop3.cz/ls/?filtr=&id=29&sort=&view=1,3,25,4,5
15;1074978209;193.165.18.200;44f94a34beba1594f4799989230e4d7c;/;http://search.seznam.cz/search.cgi?w=mp3&mod=l-p-s-1-y-n&a=0
14;1074978209;160.218.40.22;6ac288aa66a004cc20d805c54fd2337a;/ls/?id=106;http://www.shop4.cz/ct/?c=505
14;1074978213;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/setp/preber2.php;http://www.shop4.cz/setp/?&id=59&view=1,2,3,4,5,6,11,12&p_6=A&p_11=nerez
14;1074978214;194.228.179.96;591d7590c401ec7c5931ca1816673c51;/findp/preber3.php;http://www.shop4.cz/findp/?id=117&akce=nic&p_1=850&p_1_=<&p_2=500&p_2_=<&p_3=fragranit&p_5=klasick%FD&p_6=zam%ECniteln%FD&p_8=850&p_8_=>&p_9=500&p_9_=<&id=117&filtr=133&view=1%2C2%2C3%2C9&
14;1074978214;212.20.97.53;d307a1ebf40cc1a6695af0bdc0bcd940;/ls/preber.php;http://www.shop4.cz/ls/?id=57
14;1074978214;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/ls/?&view=6%2C9%2C11%2C24%2C14%2C18%2C19%2C22&id=59&p_6=A&p_11=nerez&;http://www.shop4.cz/setp/?&id=59&view=1,2,3,4,5,6,11,12&p_6=A&p_11=nerez
14;1074978214;212.20.97.53;d307a1ebf40cc1a6695af0bdc0bcd940;/ls/?filtr=29&id=57&sort=&view=1,2,3,4,5,6,13,9;http://www.shop4.cz/ls/?id=57
12;1074978214;81.30.235.133;b3c536680f9ed54d7c1a00e526d13825;/ls/?filtr=100&id=38&sort=,4&view=2,3;http://www.shop3.cz/ls/?filtr=87,100&id=38&sort=,4&view=2,3
14;1074978214;194.228.179.96;591d7590c401ec7c5931ca1816673c51;/findp/?id=117&akce=nic&p_1=850&p_1_=<&p_2=500&p_2_=<&p_3=fragranit&p_5=klasick%FD&p_6=zam%ECniteln%FD&p_8=850&p_8_=>&p_9=6&p_9_=>&id=117&filtr=133&view=1%2C2%2C3%2C9&;http://www.shop4.cz/findp/?id=117&akce=nic&p_1=850&p_1_=<&p_2=500&p_2_=<&p_3=fragranit&p_5=klasick%FD&p_6=zam%ECniteln%FD&p_8=850&p_8_=>&p_9=500&p_9_=<&id=117&filtr=133&view=1%2C2%2C3%2C9&
14;1074978217;212.20.118.221;4aa7add5f72f127ed9bfe3e70dcd5871;/dt/prisl.php?id=3199;
14;1074978216;62.245.72.104;cde2ae83606839d2f9c1fb2173383460;/dt/?c=5596;http://www.shop4.cz/ls/?filtr=39&id=51&sort=&view=1,2,3,4,6,21,10
12;1074978220;81.30.235.133;b3c536680f9ed54d7c1a00e526d13825;/ls/sety.php?id=166;http://www.shop3.cz/ls/?filtr=100&id=38&sort=,4&view=2,3
14;1074978220;213.235.129.95;7e75e316db3fe1b8450989fc0b6ac6a5;/dt/?c=11776;http://www.shop4.cz/ct/?c=164
14;1074978224;212.20.118.221;4aa7add5f72f127ed9bfe3e70dcd5871;/dt/prisl.php?id=3200;
14;1074978225;212.90.225.157;e6c1d9f7df1cdac1f47222b4642f5437;/findp/preber3.php;http://www.shop4.cz/findp/?akce=6&p_6=A&id=46&&aktul=1
16;1074978220;212.90.233.151;a3d2a306eefdaab873b2fa0d9d368ebf;/ls/?id=139;http://www.shop6.cz/
14;1074978225;195.39.7.103;1e1539f9bc46f1e41e6f75e770355b94;/dt/?c=7684;http://www.shop4.cz/ls/?&id=108&view=1,2,4,5,7
16;1074978226;212.90.233.151;a3d2a306eefdaab873b2fa0d9d368ebf;/ls/preber.php;http://www.shop6.cz/ls/?id=139
11;1074978219;213.235.136.237;24560eca52db7762b51259d14124a0f4;/ls/?id=87;http://www.shop2.cz/ct/?c=372
14;1074978225;212.90.225.157;e6c1d9f7df1cdac1f47222b4642f5437;/findp/?akce=9&p_6=A&p_9=1&p_9_=<&id=46&&aktul=1;http://www.shop4.cz/findp/?akce=6&p_6=A&id=46&&aktul=1
12;1074978227;195.113.187.189;c136e1c167265ef5301d9f07adb58fcf;/ls/preber.php;http://www.shop3.cz/ls/?filtr=26&id=29&sort=&view=1,3,25,4,5
12;1074978227;195.113.187.189;c136e1c167265ef5301d9f07adb58fcf;/ls/?filtr=&id=29&sort=&view=1,3,25,4,5;http://www.shop3.cz/ls/?filtr=26&id=29&sort=&view=1,3,25,4,5
14;1074978228;160.218.40.22;6ac288aa66a004cc20d805c54fd2337a;/ls/preber.php;http://www.shop4.cz/ls/?id=106
14;1074978228;212.20.97.53;d307a1ebf40cc1a6695af0bdc0bcd940;/dt/?c=7849;http://www.shop4.cz/ls/?filtr=29&id=57&sort=&view=1,2,3,4,5,6,13,9
16;1074978227;212.90.233.151;a3d2a306eefdaab873b2fa0d9d368ebf;/ls/?filtr=128&id=139&sort=&view=11,4,7,8,13,23,42;http://www.shop6.cz/ls/?id=139
12;1074978230;81.30.235.133;b3c536680f9ed54d7c1a00e526d13825;/dt/?c=14541;http://www.shop3.cz/ls/sety.php?id=166
10;1074978226;194.108.232.146;dfb5fede6a5245eacb15a373595c9817;/dt/?c=13863;http://www.shop1.cz/ls/?filtr=5&id=3&sort=&view=1,9,11,29,35
14;1074978229;160.218.40.22;6ac288aa66a004cc20d805c54fd2337a;/ls/?filtr=22&id=106&sort=&view=1,3,4,5,9;http://www.shop4.cz/ls/?id=106
12;1074978231;62.177.108.83;c6465ee2cb9c6ab87554a95b3adaab58;/ct/?c=157;http://www.shop3.cz/ct/?c=155
14;1074978231;212.20.117.7;37c08e421a470ae9369982abf21ddd6c;/ls/?filtr=39&id=51&sort=&view=1,2,3,4,6,21,10;
14;1074978233;195.39.7.103;1e1539f9bc46f1e41e6f75e770355b94;/dt/?c=7495;http://www.shop4.cz/ls/?&id=108&view=1,2,4,5,7
15;1074978235;195.113.26.196;d90516f21657e5633addef1b1b72dbb1;/ls/?id=77;http://www.shop5.cz/dt/?c=16021
14;1074978234;194.228.136.151;bc3f2fce4a48742c658108b0d28b11bc;/dt/?c=9119;http://www.shop4.cz/znacka/?&pozice=200&c=133
14;1074978236;212.90.225.157;e6c1d9f7df1cdac1f47222b4642f5437;/findp/preber3.php;http://www.shop4.cz/findp/?akce=9&p_6=A&p_9=1&p_9_=<&id=46&&aktul=1
14;1074978236;212.90.225.157;e6c1d9f7df1cdac1f47222b4642f5437;/findp/preber3.php;http://www.shop4.cz/findp/?akce=9&p_6=A&p_9=1&p_9_=<&id=46&&aktul=1
12;1074978236;195.113.187.189;c136e1c167265ef5301d9f07adb58fcf;/ls/preber.php;http://www.shop3.cz/ls/?filtr=&id=29&sort=&view=1,3,25,4,5
12;1074978236;195.113.187.189;c136e1c167265ef5301d9f07adb58fcf;/ls/?filtr=84&id=29&sort=&view=1,3,25,4,5;http://www.shop3.cz/ls/?filtr=&id=29&sort=&view=1,3,25,4,5
17;1074978224;194.108.242.3;8a1899c1b14749c596dd8bc71859402c;/ls/?id=152&sort=11;http://www.shop7.cz/ls/index.php?&id=153&sort=_32,4&view=22,4,5,6
14;1074978235;212.20.118.221;4aa7add5f72f127ed9bfe3e70dcd5871;/ls/?&id=61&view=1,2,3,5,7,8&p_3=nerez&p_6=4&p_6_==&p_7=nerez&pozice=20;http://www.shop4.cz/ls/?&p_3=nerez&p_6=4&p_6_==&p_7=nerez&id=61&view=1%2C2%2C3%2C5%2C7%2C8&&aktul=0
14;1074978236;212.90.225.157;e6c1d9f7df1cdac1f47222b4642f5437;/ls/?&p_6=A&p_9=1&p_9_=<&p_26=39&p_26_=<&id=46&&aktul=1;http://www.shop4.cz/findp/?akce=9&p_6=A&p_9=1&p_9_=<&id=46&&aktul=1
11;1074978239;213.235.136.237;24560eca52db7762b51259d14124a0f4;/ls/preber.php;http://www.shop2.cz/ls/?id=87
15;1074978240;195.113.26.196;d90516f21657e5633addef1b1b72dbb1;/ls/index.php?&id=77&view=2,6,31&filtr=68;http://www.shop5.cz/ls/?id=77
11;1074978241;213.235.136.237;24560eca52db7762b51259d14124a0f4;/ls/?filtr=14&id=87&sort=&view=1,8,11,19;http://www.shop2.cz/ls/?id=87
14;1074978246;195.39.7.103;1e1539f9bc46f1e41e6f75e770355b94;/dt/?c=9492;http://www.shop4.cz/ls/?&id=108&view=1,2,4,5,7
15;1074978248;195.113.26.196;d90516f21657e5633addef1b1b72dbb1;/dt/?c=14889;http://www.shop5.cz/ls/index.php?&id=77&view=2,6,31&filtr=68
14;1074978246;212.20.118.221;4aa7add5f72f127ed9bfe3e70dcd5871;/dt/?c=3368;http://www.shop4.cz/ls/?&id=61&view=1,2,3,5,7,8&p_3=nerez&p_6=4&p_6_==&p_7=nerez&pozice=20
11;1074978250;194.228.171.173;55bbb20b867c9f65672c3353ea7c9c96;/ls/?id=13;http://www.shop2.cz/ct/?c=146
14;1074978251;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/findp/?&id=59&view=6,9,11,24,14,18,19,22&p_6=A&p_11=nerez;http://www.shop4.cz/ls/?&view=6%2C9%2C11%2C24%2C14%2C18%2C19%2C22&id=59&p_6=A&p_11=nerez&
14;1074978251;212.90.225.157;e6c1d9f7df1cdac1f47222b4642f5437;/findp/?&id=46&p_6=A&p_9=1&p_9_=<&p_26=39&p_26_=<&view=1,2,3,6,4,16,5,12;http://www.shop4.cz/ls/?&p_6=A&p_9=1&p_9_=<&p_26=39&p_26_=<&id=46&&aktul=1
17;1074978252;212.11.109.21;4291cec905860764cab84b34efe24dc8;/znacka/?c=222;http://search1.seznam.cz/search.fcgi?w=epson+&mod=k-p-y&firm=&sid=&from=41&l=41&r=
14;1074978256;194.228.179.96;591d7590c401ec7c5931ca1816673c51;/findp/preber3.php;http://www.shop4.cz/findp/?id=117&akce=nic&p_1=850&p_1_=<&p_2=500&p_2_=<&p_3=fragranit&p_5=klasick%FD&p_6=zam%ECniteln%FD&p_8=850&p_8_=>&p_9=6&p_9_=>&id=117&filtr=133&view=1%2C2%2C3%2C9&
14;1074978256;194.228.179.96;591d7590c401ec7c5931ca1816673c51;/findp/preber3.php;http://www.shop4.cz/findp/?id=117&akce=nic&p_1=850&p_1_=<&p_2=500&p_2_=<&p_3=fragranit&p_5=klasick%FD&p_6=zam%ECniteln%FD&p_8=850&p_8_=>&p_9=6&p_9_=>&id=117&filtr=133&view=1%2C2%2C3%2C9&
12;1074978255;62.177.108.83;c6465ee2cb9c6ab87554a95b3adaab58;/ct/?c=158;http://www.shop3.cz/ct/?c=157
16;1074978255;62.177.71.22;560466d0ffb143dc410539d05dfdb39c;/dt/?id=8303;http://www.shop6.cz/dt/?c=12242
16;1074978257;195.146.134.53;698b5c022712ea81a5fc39b8adcfaa10;/dt/?c=15828;http://mobil.idnes.cz/mobilni_komunikace/mobilni_telefony/abecedni_prehled_mt/siemens/xelibri8prvnidojmy040115.html
11;1074978256;194.228.171.173;55bbb20b867c9f65672c3353ea7c9c96;/dt/?c=13521;http://www.shop2.cz/ls/?id=13
14;1074978258;194.228.179.96;591d7590c401ec7c5931ca1816673c51;/mailp/?link=%2Ffindp%2F%3Fid%3D117%26akce%3Dnic%26p_1%3D850%26p_1_%3D%3C%26p_2%3D500%26p_2_%3D%3C%26p_3%3Dfragranit%26p_5%3Dklasick%25FD%26p_6%3Dzam%25ECniteln%25FD%26p_8%3D850%26p_8_%3D%3E%26p_9%3D6%26p_9_%3D%3E%26id%3D117%26filtr%3D133%26view%3D1%252C2%252C3%252C9%26;
10;1074978260;194.108.48.17;c5d5a55b91d35282ec3dc1b89dd7f804;/findp/;http://www.shop1.cz/ct/?c=141
10;1074978260;194.108.48.17;c5d5a55b91d35282ec3dc1b89dd7f804;/findp/strom.php?;http://www.shop1.cz/ct/?c=141
14;1074978258;194.228.179.96;591d7590c401ec7c5931ca1816673c51;/findp/?id=117&akce=nic&p_1=850&p_1_=<&p_2=500&p_2_=<&p_3=fragranit&p_5=klasick%FD&p_6=zam%ECniteln%FD&p_8=50&p_8_=>&p_9=6&p_9_=>&id=117&filtr=133&view=1%2C2%2C3%2C9&;http://www.shop4.cz/findp/?id=117&akce=nic&p_1=850&p_1_=<&p_2=500&p_2_=<&p_3=fragranit&p_5=klasick%FD&p_6=zam%ECniteln%FD&p_8=850&p_8_=>&p_9=6&p_9_=>&id=117&filtr=133&view=1%2C2%2C3%2C9&
16;1074978257;62.177.71.22;bd70394c6fc06161cd29fa64db5c1044;/dt/?c=8303;http://www.shop6.cz/dt/?c=12242
11;1074978260;62.245.80.135;d7fdb4c296bfb18bae0885b45f4d2675;/ct/?c=147;http://www.shop2.cz/znacka/?c=8
14;1074978261;80.188.181.162;98e61918787b3ae502128e144914a551;/;
14;1074978263;212.90.225.157;e6c1d9f7df1cdac1f47222b4642f5437;/findp/preber3.php;http://www.shop4.cz/findp/?&id=46&p_6=A&p_9=1&p_9_=<&p_26=39&p_26_=<&view=1,2,3,6,4,16,5,12
14;1074978263;212.90.225.157;e6c1d9f7df1cdac1f47222b4642f5437;/findp/preber3.php;http://www.shop4.cz/findp/?&id=46&p_6=A&p_9=1&p_9_=<&p_26=39&p_26_=<&view=1,2,3,6,4,16,5,12
14;1074978262;194.108.237.193;f8fff11340bbc4efaacafe420e9416db;/;
12;1074978263;62.177.108.83;c6465ee2cb9c6ab87554a95b3adaab58;/ls/?id=95;http://www.shop3.cz/ct/?c=158
11;1074978264;62.245.80.135;d7fdb4c296bfb18bae0885b45f4d2675;/ls/?id=93;http://www.shop2.cz/ct/?c=147
14;1074978263;212.90.225.157;e6c1d9f7df1cdac1f47222b4642f5437;/findp/?id=46&akce=prep&id=46&;http://www.shop4.cz/findp/?&id=46&p_6=A&p_9=1&p_9_=<&p_26=39&p_26_=<&view=1,2,3,6,4,16,5,12
12;1074978266;195.113.187.189;c136e1c167265ef5301d9f07adb58fcf;/ls/preber.php;http://www.shop3.cz/ls/?filtr=84&id=29&sort=&view=1,3,25,4,5
12;1074978266;195.113.187.189;c136e1c167265ef5301d9f07adb58fcf;/ls/?filtr=&id=29&sort=&view=1,3,25,4,5;http://www.shop3.cz/ls/?filtr=84&id=29&sort=&view=1,3,25,4,5
10;1074978263;194.108.233.209;5a0aa80d7852676f51364a37380ce757;/;
14;1074978266;212.90.236.35;c9490db41f7b5603067f1afe0d7445ed;/setp/preber2.php;http://www.shop4.cz/setp/?&id=46&view=1,2,3,6,4,16,5,12&filtr=43
14;1074978264;160.218.40.22;6ac288aa66a004cc20d805c54fd2337a;/dt/?c=7298;http://www.shop4.cz/ls/?filtr=22&id=106&sort=&view=1,3,4,5,9
17;1074978265;212.90.233.151;1b8927fe721e899dfee7795998dde48a;/;http://www.shop6.cz/ls/?filtr=128&id=139&sort=&view=11,4,7,8,13,23,42
16;1074978267;81.27.192.16;ff155f9f72eab5af3a45fe58b4549136;/dt/?c=15828;http://mobil.idnes.cz/mobilni_komunikace/mobilni_telefony/abecedni_prehled_mt/sonyericsson/se-t630-minirecenze040113.html
11;1074978269;62.245.80.135;d7fdb4c296bfb18bae0885b45f4d2675;/dt/?c=10229;http://www.shop2.cz/ls/?id=93
11;1074978267;194.228.171.173;55bbb20b867c9f65672c3353ea7c9c96;/ls/?id=13;http://www.shop2.cz/ct/?c=146
12;1074978269;62.177.108.83;c6465ee2cb9c6ab87554a95b3adaab58;/ct/?c=388;http://www.shop3.cz/ls/?id=95
17;1074978269;212.11.109.21;4291cec905860764cab84b34efe24dc8;/ls/?id=157&sort=_11;http://www.shop7.cz/znacka/?c=222
14;1074978270;194.228.136.151;bc3f2fce4a48742c658108b0d28b11bc;/dt/?c=10390;http://www.shop4.cz/znacka/?&pozice=200&c=133
14;1074978273;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/findp/preber3.php;http://www.shop4.cz/findp/?&id=59&view=6,9,11,24,14,18,19,22&p_6=A&p_11=nerez
14;1074978273;195.39.7.103;1e1539f9bc46f1e41e6f75e770355b94;/dt/?c=7492;http://www.shop4.cz/ls/?&id=108&view=1,2,4,5,7
14;1074978273;194.228.133.103;232764044ff68d10241ffc25a59e89ca;/ls/?&p_6=A&p_11=nerez&id=59&view=6%2C9%2C11%2C24%2C14%2C18%2C19%2C22&&aktul=0;http://www.shop4.cz/findp/?&id=59&view=6,9,11,24,14,18,19,22&p_6=A&p_11=nerez
10;1074978273;194.108.48.17;c5d5a55b91d35282ec3dc1b89dd7f804;/findp/?id=3;http://www.shop1.cz/findp/strom.php?
11;1074978273;194.228.171.173;55bbb20b867c9f65672c3353ea7c9c96;/dt/?c=13520;http://www.shop2.cz/ls/?id=13
14;1074978275;194.108.237.193;f8fff11340bbc4efaacafe420e9416db;/ct/?c=170;http://www.shop4.cz/
14;1074978268;212.90.236.35;c9490db41f7b5603067f1afe0d7445ed;/ls/?&view=1%2C2%2C3%2C6%2C9%2C24%2C4%2C27%2C28%2C30%2C31%2C16%2C5%2C12&id=46&filtr=43&;http://www.shop4.cz/setp/?&id=46&view=1,2,3,6,4,16,5,12&filtr=43
14;1074978277;212.90.225.157;e6c1d9f7df1cdac1f47222b4642f5437;/findp/preber3.php;http://www.shop4.cz/findp/?id=46&akce=prep&id=46&
14;1074978277;212.90.225.157;e6c1d9f7df1cdac1f47222b4642f5437;/findp/preber3.php;http://www.shop4.cz/findp/?id=46&akce=prep&id=46&
14;1074978278;212.90.225.157;e6c1d9f7df1cdac1f47222b4642f5437;/findp/preber3.php;http://www.shop4.cz/findp/?id=46&akce=prep&id=46&
12;1074978275;62.177.108.83;c6465ee2cb9c6ab87554a95b3adaab58;/ls/?id=90;http://www.shop3.cz/ct/?c=388
14;1074978277;212.20.118.221;4aa7add5f72f127ed9bfe3e70dcd5871;/dt/?c=15625;http://www.shop4.cz/ls/?&id=61&view=1,2,3,5,7,8&p_3=nerez&p_6=4&p_6_==&p_7=nerez&pozice=20
14;1074978278;212.90.225.157;e6c1d9f7df1cdac1f47222b4642f5437;/ls/?&p_3=55&p_3_=<&id=46&&aktul=1;http://www.shop4.cz/findp/?id=46&akce=prep&id=46&
17;1074978280;68.86.253.35;856ef536b8cf6ed039a59b7fafcece97;/;
10;1074978287;194.228.206.134;68c8b2417db6a4c2142f3fee2fdea539;/ls/preber.php;http://www.shop1.cz/ls/?id=3
10;1074978288;194.228.206.134;68c8b2417db6a4c2142f3fee2fdea539;/ls/?filtr=2&id=3&sort=&view=1,9,11,29,35;http://www.shop1.cz/ls/?id=3
